Brand,Name,Category,Reviews,Price,Rating
namyaa,namyaa hair removing,Skincare,really good go,94.0,4.2
namyaa,namyaa hair removing,Skincare,amezing,94.0,4.2
namyaa,namyaa hair removing,Skincare,good product,94.0,4.2
namyaa,namyaa hair removing,Skincare,thank u flip kart,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice,94.0,4.2
namyaa,namyaa hair removing,Skincare,really good product skin type,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice,94.0,4.2
namyaa,namyaa hair removing,Skincare,helpful intimate area using since month great experience,94.0,4.2
namyaa,namyaa hair removing,Skincare,actually thing looking work smoothly rather product strongly recommended product everyone,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice product softly hair remove hota hai go,94.0,4.2
namyaa,namyaa hair removing,Skincare,im posting review one use cream good every girl also woman every woman try,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice,94.0,4.2
namyaa,namyaa hair removing,Skincare,packaging good shown let see result using,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice product safe,94.0,4.2
namyaa,namyaa hair removing,Skincare,good product better another product,94.0,4.2
namyaa,namyaa hair removing,Skincare,valo product,94.0,4.2
namyaa,namyaa hair removing,Skincare,good product flipcart,94.0,4.2
namyaa,namyaa hair removing,Skincare,expected,94.0,4.2
namyaa,namyaa hair removing,Skincare,good,94.0,4.2
namyaa,namyaa hair removing,Skincare,really remove ur hair finely hair reborn day,94.0,4.2
namyaa,namyaa hair removing,Skincare,good product,94.0,4.2
namyaa,namyaa hair removing,Skincare,useful productdefinitely try,94.0,4.2
namyaa,namyaa hair removing,Skincare,really work ossam good serum also good,94.0,4.2
namyaa,namyaa hair removing,Skincare,thankyou flipkart,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice productvery useful,94.0,4.2
namyaa,namyaa hair removing,Skincare,awesome product give super result loved,94.0,4.2
namyaa,namyaa hair removing,Skincare,amezing product,94.0,4.2
namyaa,namyaa hair removing,Skincare,bad product dont buy product,94.0,4.2
namyaa,namyaa hair removing,Skincare,good,94.0,4.2
namyaa,namyaa hair removing,Skincare,hello nice ji really work ji good ji,94.0,4.2
namyaa,namyaa hair removing,Skincare,best product ever usedit remove unnecessary hair without bad smell using serum got smooth skin without skin darkeningmust buy,94.0,4.2
namyaa,namyaa hair removing,Skincare,good average,94.0,4.2
namyaa,namyaa hair removing,Skincare,good,94.0,4.2
namyaa,namyaa hair removing,Skincare,product helpful,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice product,94.0,4.2
namyaa,namyaa hair removing,Skincare,ok osm,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice gooooood,94.0,4.2
namyaa,namyaa hair removing,Skincare,awesome result min wow im happy,94.0,4.2
namyaa,namyaa hair removing,Skincare,super,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice product,94.0,4.2
namyaa,namyaa hair removing,Skincare,good,94.0,4.2
namyaa,namyaa hair removing,Skincare,good product,94.0,4.2
namyaa,namyaa hair removing,Skincare,best,94.0,4.2
namyaa,namyaa hair removing,Skincare,product fabulous using result good smell coming cream use although talk serum smell wheni applying whereas serum hydrate skin thanku flipkart,94.0,4.2
namyaa,namyaa hair removing,Skincare,nice,94.0,4.2
namyaa,namyaa hair removing,Skincare,got rash applying,94.0,4.2
namyaa,namyaa hair removing,Skincare,smell bad,94.0,4.2
namyaa,namyaa hair removing,Skincare,dont rest minute born skin,94.0,4.2
namyaa,namyaa hair removing,Skincare,much satisfaction given discription im product,94.0,4.2
namyaa,namyaa hair removing,Skincare,really work,94.0,4.2
namyaa,namyaa hair removing,Skincare,good prodect,94.0,4.2
nivea,nivea body milk_face_wash,Skincare,nice productsgood qualitynice packagefast delivery thanks response,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good skin moisture stay hour great deal value money must buy nivea great brand smell good fliccart good online shopping deliver product time year daughter like much,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,product mention deep moisture serum penetrates deep layer skin nourishing caring skin deep within houra moisture truley work well dont sweat lot know sweaty person take bath time day using regular basis give well moisturised softer skin making dull skin healthy moisturised skin used guess con product delivery good pl,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,original product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,received good condition smell pleasant happy,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,awesome product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice like smell,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,love,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good cream,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good product thank flipkart,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,family pack product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,amazing product help recover dry skin,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice product like thank flipkart,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice nivea,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good condition,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,super product useful,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,excellent,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice product really like,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,soft stay long nice product thank flipkart,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,amazing product make available flipkart mostly love flipkart nice product highly nutritious highly effective,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,effective,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,amazing quality product good price anyone couldnt think go local market buy product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice quality,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice pic,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good one,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,best quality,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,smooth,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,awsome,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good product excellent,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good product good packing thanks flipkart,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,super,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,lotion suitable winterfragrance good loved thankyou flipkart,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good product thank flipkart,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good moiserizer dry skin,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,best remedy dry skin,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,super fast service good product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,everything fine lid broken,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good smell anyway nice product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,nice product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,awesome product,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,wrost product smell like cough syrupwaste money,218.0,4.5
nivea,nivea body milk_face_wash,Skincare,good quality nd nice body lotion,218.0,4.5
nivea,nivea cocoa nourish oil,Skincare,great serum body nivea body lotion amazing,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,make soft skin liked price,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,always love one time damaged product delivered little bit disappointed take return gave money back really good smell moisture long hour feel fresh using look like something make mood happy,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nivea cocoa lotion soothingmakes skin softer sweet smell coconut every one liked family flipkart thanks whole team responsible operational service end end delivery wonderful delivery time expected,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,amazing packing love pack finally product nivea always use happy get specially flavor cocoa nourish love fragrance lovely thank flipkart best discount fabulous product happy winter,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,happy product thanku flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,osm like product bcoz use product skin b soft feeling like touch n againthanq flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice product good dry skin help maintains skin moisture good level kid enjoy,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,first must say smell amazing come texture smooth glide easily skin dont feel oily give smooth silky skin skin feel moisturized upto hour even winter season go guy amazing,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product nice one smooth nd really awesome,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,super,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product lovely smell highly recommend smooth skin,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good quality dry skin also normal skin work fine easy use handy almost steel price,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,fully satisfied nivea coco body lotion amazing quality would like tnx u flipkart giving u good service n orignal quality product n minimum rate thank u much,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,awesome,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,product good delivery boy rude way talk good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nivea body lotion always good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product thnx flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,got time,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,smell hard plain lotion would better,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product nivea used product one year smell good also thanx flipcart provide product platform service good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,best body lotion good moisturiser love cocoa butter smell awesome got good discount fast delivery good packing thanks flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice product thank,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,value money,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,thank flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,best lotion price thank flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,earlier used vaseline product using nivea body lotion like alot thanks flipkart offer good product good price,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product love,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,smell pleasent doesnt contain parabeen good thing,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,wonderful,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good smile,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,favourite lotion winter best,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice product fast delivery flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,ok,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,amazing love fragrance good dry skin,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,amazing product cost low thanks flipkart fast delivary,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,product good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice quality,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,product genuine nice product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,productisgoodbutigotbrokennojalof squeezepenal,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice product thanks flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,awesome body lotion nivea totally love cocoa nourish smell little overpowering may like love make skin really superduper soft extremely smooth trust like oil love,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,supab,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,thanks flipkart,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good product packing bad,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,nice product wow wala smell,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good useal,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,best prod,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,good pr,247.0,4.2
nivea,nivea cocoa nourish oil,Skincare,amazing purchase price,247.0,4.2
nivea,nivea soft moisturizing cream,Skincare,best creme delivered flipkart fast staff also good best packaging experience product delivery packaging,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,awesome money value,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,skin sensitive dry due weather change becomes worse worried sad bought many cream tried many home remedy nothing worked much applied cream worked applied every two hour satisfied great dry skin,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good product low price,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,original product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,original producti happy purchase guy,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,awesome,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,excellent product thankyou flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,product currently manufactured got low price thanks flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,excellent nivea soft,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice creamits light moisturizer good oily skini using since love itthanks flipkart offering discounted priceif buy market pay mrp,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,jst awesome best moisturiser niviadelivery boy gudnice behaveonce agn flipkart rock got delivery time working daysgud packagingthnks flipkart team,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good packaging awesome value money big billion sale discount fresh product worry expiry product genuine doubt best season prefer light moisturizer,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,genuine product low price,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,awesome amazing skin friendly cream one best product nivea thanks flipcart providing product best price comparison market,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good product price fully satisfied recommended buy one thankyou flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,thank lovely product received good condition im happy product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good productthank flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,thanks flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,wow,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,awesome product thankyou flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,best moisturizing cream,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,light weight keep skin well moisturized good quantity like,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,loved moisture,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,using cream since amazing u go without thinking much thanqu much flipkart fastest delivery delivery boy also nice,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,original product good thank flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good fast delivery,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,worth,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,using year loved product use instead lotion make skin soft add soothing texture skin highly recommended moisturizer cream,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,pirated product cream half emptied probably useddisgusting,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,superb moisturising cream side effect using year suit every skin type good oily skin worth product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good product like,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,purchased nivea cream nice make soft glowing skin love nivea cream say thank flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,skin type super dry trying many product got one fully satisfied make skin super soft without making skin greasy,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,regularly use itnice product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good moisturizer budget friendly great price worth every penny,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,perfect product nice packing awesome,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice cream viedio picture see buy u get rupee otherwise u buy shop,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good product price low thnk u much flipkart short time delivered,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,thanx flipkart maintaining good quality,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good product super fast delivery go,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good one make smoothen skin,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,excellent product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,first grooming shopping flipkart didnt think would get good product product good packing really good delivery fast thanks flipkart go guy,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,price little higher,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,happy order really need best got,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,best moisturizing cream oil free effect,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,satisfied long expiry thats need,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,good product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,happy,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,thanks flipkart love product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,thank flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,superb product happy delivery boy also polite thanks flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice cream,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,lovely product thanks flipkart,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,wow nice,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,perfect dealquality product price jackpotgo,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,awsm product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,osam,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,moderate,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,v nice product,247.0,4.5
nivea,nivea soft moisturizing cream,Skincare,nice product,247.0,4.5
pond's,pond's bright beauty face wash,Skincare,lovely,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice fast delivery best,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,rcvd product todaynd also started use today mrngits like creamy structure nd also good fragrance packaging also goodnd one thing oily skin nd small pimple also faceso ordered bcoz help oil control mentioned productsolets see work notnd ill give opinion using one month dayshow work nd etc thats given starsnd one star w,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,awesome,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,clear face bright glowing skin,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,glowing skin beautiful skin using face wash super effective product thanks pond,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,lovely,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,money saver,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,pond bright beauty,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,super excellent tq meesho,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nychelps removing black spot face,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,birthing gud,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,osm product pond pg,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,best facewash ive used,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,best face wash,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,time favourite really good,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,super saanm well usefull,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,beautiful costomar bi happy,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice facewash girl go product price good,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good condition go,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good product thank flipkart platform,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice smellsuper product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,buy without hesitation,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,dhekte khub sundor use korar por bolte parbo kemon,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,loved product le price fast deliveryhappy product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice productcustumer happy please buy itand according market low price,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice product good quality,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,instant brightnessloved,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,super,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,love product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,great product many time purchase,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nyc spot le glow,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,better product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,harsh skin dry skin like hell also around ph balance thing like cleanse well oily sensitive skin person remove dirt oil broke sometimes,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,fast delivery thanks filpkart,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good product,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,okay okay hain,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,great product good quantity thank u flipkart,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,best product pond shes loved,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nothing negetieivity product negetievety love,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,ok,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,super pr,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,product sahi hai nice,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,worst,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,v good,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,like product beneficial faceewash,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice product thank flipkart,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,great,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,good pr,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,osm,159.0,4.4
pond's,pond's bright beauty face wash,Skincare,nice face wash,159.0,4.4
pond's,pond's super light gel moisturiser,Skincare,perfect moisturizer combination skin people used wonderful product provides nourishment moreover even help give natural glow skin love,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,moisturing great oily skin,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,left doesnt moisturizer skin long term save dryness first felt making skin smooth think give little temporary smoothness,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,nice love product,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,pond moisture useful worth money always l choose small bottle time choose big bottle worth money,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,one best moisturizers used already finished ml tub putting hand ml tub really worked great skin best summer however wouldnt recommend dry skin type winter definitely give try work amazing skin ive combination skin,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,nice product,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,like product much product good oily skin,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,suitable oily skin thankyou flipkart,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,good,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,sotti khub valo product,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,nice,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,superb skin oily oily skin type must bye one perfect skin glowy dewy go,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,specially formulated help restore skin hydrate moisturizes facial skin protecting bacterial substance,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,product real shown nice light weight gel love,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,awesome product,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,love product using quit time nowit give nice glow faceoverall love moisturizer,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,good product used day perfect review get using month,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,good,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,shandar,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,love thank flipkart,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,smell amazing rich smell apply little amount enough entire face,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,nice product try pond,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,nyc,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,awesome moisturizer gel based great oily skin greasiness jst absorb skin quickly loved,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,moisturising face didnt see glow great result,375.0,4.7
pond's,pond's super light gel moisturiser,Skincare,amazing productreally help skin soft glowing u must buy one really hpy thanku flipcart,375.0,4.7
